Date,Golden State Warriors,Rakuten,United Airlines,JPMorgan Chase,GoldenStateWarriors_adjusted,Rakuten_adjusted,UnitedAirlines_adjusted,JPMorganChase_adjusted
2021-11-12,8.74,6.8999999999999995,43.2,24.15,22.540000000000003,6.3,36.96,11.55
2021-11-13,22.540000000000003,6.3,36.96,11.55,11.5,7.44,38.71,12.58
2021-11-14,11.5,7.44,38.71,12.58,16,8.06,42.63,37
2021-11-15,16,8.06,42.63,37,8.75,7.13,44.1,30.71
2021-11-16,8.75,7.13,44.1,30.71,24,8.06,42.63,27.75
2021-11-17,24,8.06,42.63,27.75,11.75,7.44,43.61,29.6
2021-11-18,11.75,7.44,43.61,29.6,23,7.44,39.69,25.9
2021-11-19,23,7.44,39.69,25.9,21.75,8.37,37.73,13.69
2021-11-20,21.75,8.37,37.73,13.69,11.73,22.08,36,8.4
2021-11-21,11.73,22.08,36,8.4,15.87,20.7,39.15,19.6
2021-11-22,15.87,20.7,39.15,19.6,7.82,23.459999999999997,38.25,20.72
2021-11-23,7.82,23.459999999999997,38.25,20.72,8.97,23.459999999999997,36.45,19.040000000000003
2021-11-24,8.97,23.459999999999997,36.45,19.040000000000003,23,38.64,29.7,10.080000000000002
2021-11-25,23,38.64,29.7,10.080000000000002,8.280000000000001,69,33.75,15.96
2021-11-26,8.280000000000001,69,33.75,15.96,22.31,51.74999999999999,34.2,10.64
2021-11-27,22.31,51.74999999999999,34.2,10.64,19.92,36.4,42.72,0
2021-11-28,19.92,36.4,42.72,0,12.24,54.6,42.239999999999995,30.799999999999997
2021-11-29,12.24,54.6,42.239999999999995,30.799999999999997,10.08,46.15,42.239999999999995,30.1
2021-11-30,10.08,46.15,42.239999999999995,30.1,21.6,65,24.96,33.949999999999996
2021-12-01,21.6,65,24.96,33.949999999999996,6,52,26.88,24.85
2021-12-02,6,52,26.88,24.85,7.92,50.05,25.44,26.25
2021-12-03,7.92,50.05,25.44,26.25,24,52.65,22.56,11.9
2021-12-04,24,52.65,22.56,11.9,14.07,30.78,21.15,10.23
2021-12-05,14.07,30.78,21.15,10.23,6.09,30.4,22.95,26.97
2021-12-06,6.09,30.4,22.95,26.97,12.6,30.78,24.3,20.46
2021-12-07,12.6,30.78,24.3,20.46,7.35,30.4,24.3,27.28
2021-12-08,7.35,30.4,24.3,27.28,14.49,30.78,22.95,27.28
2021-12-09,14.49,30.78,22.95,27.28,7.35,27.36,22.05,22.94
2021-12-10,7.35,27.36,22.05,22.94,9.03,26.98,21.15,9.3
2021-12-11,9.03,26.98,21.15,9.3,27.160000000000004,24.32,23.97,14.28
2021-12-12,27.160000000000004,24.32,23.97,14.28,10.080000000000002,26.24,28.05,23.8
2021-12-13,10.080000000000002,26.24,28.05,23.8,25.200000000000003,23.04,27.54,34
2021-12-14,25.200000000000003,23.04,27.54,34,27.160000000000004,22.08,28.56,27.200000000000003
2021-12-15,27.160000000000004,22.08,28.56,27.200000000000003,8.120000000000001,21.12,29.58,30.94
2021-12-16,8.120000000000001,21.12,29.58,30.94,8.96,19.84,29.07,24.14
2021-12-17,8.96,19.84,29.07,24.14,19.6,17.6,27.03,12.58
2021-12-18,19.6,17.6,27.03,12.58,11.4,11.73,31.35,5
2021-12-19,11.4,11.73,31.35,5,6.6000000000000005,12.42,33.629999999999995,17.75
2021-12-20,6.6000000000000005,12.42,33.629999999999995,17.75,10,12.42,31.92,18.25
2021-12-21,10,12.42,31.92,18.25,5.800000000000001,11.04,31.92,18.25
2021-12-22,5.800000000000001,11.04,31.92,18.25,6.6000000000000005,10.58,29.069999999999997,14
2021-12-23,6.6000000000000005,10.58,29.069999999999997,14,13.4,9.66,56.99999999999999,8
2021-12-24,13.4,9.66,56.99999999999999,8,13.2,7.82,39.33,0
2021-12-25,13.2,7.82,39.33,0,14.58,14.5,38.43,6.24
2021-12-26,14.58,14.5,38.43,6.24,5.3999999999999995,14.5,49.14,15.08
2021-12-27,5.3999999999999995,14.5,49.14,15.08,5.9399999999999995,11,44.1,20.8
2021-12-28,5.9399999999999995,11,44.1,20.8,11.88,12.5,39.06,14.04
2021-12-29,11.88,12.5,39.06,14.04,5.76,11.25,36.54,15.34
2021-12-30,5.76,11.25,36.54,15.34,7.739999999999999,10.75,34.02,15.86
2021-12-31,7.739999999999999,10.75,34.02,15.86,3.78,9.25,39.06,6.24
2022-01-01,3.78,9.25,39.06,6.24,8.17,12.96,47.52,8.75
2022-01-02,8.17,12.96,47.52,8.75,3.42,11.88,52.8,19.25
2022-01-03,3.42,11.88,52.8,19.25,8.17,14.85,66,27.65
2022-01-04,8.17,14.85,66,27.65,4.37,12.420000000000002,54.78,28.7
2022-01-05,4.37,12.420000000000002,54.78,28.7,6.46,10.53,42.9,18.9
2022-01-06,6.46,10.53,42.9,18.9,7.03,12.96,46.86,18.9
2022-01-07,7.03,12.96,46.86,18.9,3.99,11.61,42.9,11.9
2022-01-08,3.99,11.61,42.9,11.9,14.26,10,36.96,10.92
2022-01-09,14.26,10,36.96,10.92,31,11.75,36.400000000000006,25.35
2022-01-10,31,11.75,36.400000000000006,25.35,7.13,10.75,37.52,21.84
2022-01-11,7.13,10.75,37.52,21.84,14.57,10,42.00000000000001,19.89
2022-01-12,14.57,10,42.00000000000001,19.89,5.89,12.25,43.120000000000005,31.59
2022-01-13,5.89,12.25,43.120000000000005,31.59,13.33,9,30.800000000000004,39
2022-01-14,13.33,9,30.800000000000004,39,13.95,10.5,36.96,13.26
2022-01-15,13.95,10.5,36.96,13.26,4.18,8.14,26.5,8.58
2022-01-16,4.18,8.14,26.5,8.58,6.08,9.46,30.5,14.19
2022-01-17,6.08,9.46,30.5,14.19,3.99,8.8,31,19.8
2022-01-18,3.99,8.8,31,19.8,6.46,8.36,32.5,18.81
2022-01-19,6.46,8.36,32.5,18.81,3.42,7.7,30.5,24.75
2022-01-20,3.42,7.7,30.5,24.75,8.17,8.14,31,18.48
2022-01-21,8.17,8.14,31,18.48,7.41,9.24,28,8.58
2022-01-22,7.41,9.24,28,8.58,2.56,9.89,31.92,12.21
2022-01-23,2.56,9.89,31.92,12.21,5.6000000000000005,10.81,40.88,28.86
2022-01-24,5.6000000000000005,10.81,40.88,28.86,2.4,8.51,34.160000000000004,25.9
2022-01-25,2.4,8.51,34.160000000000004,25.9,5.6000000000000005,8.05,35.84,19.61
2022-01-26,5.6000000000000005,8.05,35.84,19.61,2.72,8.51,39.2,23.68
2022-01-27,2.72,8.51,39.2,23.68,6.72,10.35,39.760000000000005,26.64
2022-01-28,6.72,10.35,39.760000000000005,26.64,3.84,9.89,35.84,17.39
2022-01-29,3.84,9.89,35.84,17.39,10.07,26,42.6,7.82
2022-01-30,10.07,26,42.6,7.82,3.23,11.44,43.2,23.12
2022-01-31,3.23,11.44,43.2,23.12,16.34,11.44,44.4,29.24
2022-02-01,16.34,11.44,44.4,29.24,16.34,11.7,43.8,22.44
2022-02-02,16.34,11.7,43.8,22.44,7.79,11.96,47.4,26.180000000000003
2022-02-03,7.79,11.96,47.4,26.180000000000003,16.53,10.66,45.6,25.500000000000004
2022-02-04,16.53,10.66,45.6,25.500000000000004,7.41,11.18,43.8,16.66
2022-02-05,7.41,11.18,43.8,16.66,5.92,11.96,44.1,16.400000000000002
2022-02-06,5.92,11.96,44.1,16.400000000000002,6.4,11.96,46.62,33.2
2022-02-07,6.4,11.96,46.62,33.2,12,12.48,47.25,36.8
2022-02-08,12,12.48,47.25,36.8,7.52,12.48,47.88,39.6
2022-02-09,7.52,12.48,47.88,39.6,12.64,13.26,40.32,28.4
2022-02-10,12.64,13.26,40.32,28.4,12.96,11.96,46.62,32
2022-02-11,12.96,11.96,46.62,32,6.5600000000000005,14.04,43.47,22.4
2022-02-12,6.5600000000000005,14.04,43.47,22.4,15,32,42.16,15.2
2022-02-13,15,32,42.16,15.2,5.55,21.12,46.92,25.46
2022-02-14,5.55,21.12,46.92,25.46,12.15,18.56,56.440000000000005,33.82
2022-02-15,12.15,18.56,56.440000000000005,33.82,5.25,18.24,60.52,38
2022-02-16,5.25,18.24,60.52,38,10.8,16.96,60.52,31.16
2022-02-17,10.8,16.96,60.52,31.16,4.2,17.6,57.8,36.86
2022-02-18,4.2,17.6,57.8,36.86,3.75,18.24,52.36000000000001,18.24
2022-02-19,3.75,18.24,52.36000000000001,18.24,2.6,15.08,51.12,16.919999999999998
2022-02-20,2.6,15.08,51.12,16.919999999999998,2.6,16.38,57.51,22.68
2022-02-21,2.6,16.38,57.51,22.68,2.3000000000000003,13.78,69.58,32.04
2022-02-22,2.3000000000000003,13.78,69.58,32.04,2.7,13.26,71,28.799999999999997
2022-02-23,2.7,13.26,71,28.799999999999997,3.4000000000000004,12.48,63.19,27.72
2022-02-24,3.4000000000000004,12.48,63.19,27.72,7.300000000000001,11.7,56.8,35.28
2022-02-25,7.300000000000001,11.7,56.8,35.28,3.5,11.96,52.54,16.919999999999998
2022-02-26,3.5,11.96,52.54,16.919999999999998,7.199999999999999,16.38,51.099999999999994,13.68
2022-02-27,7.199999999999999,16.38,51.099999999999994,13.68,12.6,12.74,60.9,29.52
2022-02-28,12.6,12.74,60.9,29.52,5.55,24.7,53.9,27.72
2022-03-01,5.55,24.7,53.9,27.72,9.3,22.62,57.4,27.72
2022-03-02,9.3,22.62,57.4,27.72,5.3999999999999995,21.58,57.4,24.48
2022-03-03,5.3999999999999995,21.58,57.4,24.48,10.05,20.8,53.2,27.72
2022-03-04,10.05,20.8,53.2,27.72,5.55,20.02,49,18.72
2022-03-05,5.55,20.02,49,18.72,17,21.85,57.72,16.34
2022-03-06,17,21.85,57.72,16.34,5.95,19.32,65.52,24.32
2022-03-07,5.95,19.32,65.52,24.32,10.88,19.09,71.76,30.4
2022-03-08,10.88,19.09,71.76,30.4,12.24,20.47,76.44,38
2022-03-09,12.24,20.47,76.44,38,6.460000000000001,18.86,78,25.08
2022-03-10,6.460000000000001,18.86,78,25.08,13.43,17.94,67.86,29.26
2022-03-11,13.43,17.94,67.86,29.26,6.800000000000001,19.78,67.08,19.38
2022-03-12,6.800000000000001,19.78,67.08,19.38,14.88,22.56,56.24,10.88
2022-03-13,14.88,22.56,56.24,10.88,6.4,21.119999999999997,63.64,20.06
2022-03-14,6.4,21.119999999999997,63.64,20.06,12.8,22.08,61.42,25.16
2022-03-15,12.8,22.08,61.42,25.16,6.5600000000000005,19.92,58.46,29.58
2022-03-16,6.5600000000000005,19.92,58.46,29.58,13.76,21.119999999999997,56.24,22.78
2022-03-17,13.76,21.119999999999997,56.24,22.78,5.12,20.88,51.06,22.78
2022-03-18,5.12,20.88,51.06,22.78,5.12,20.64,48.1,11.22
2022-03-19,5.12,20.64,48.1,11.22,4.8100000000000005,22.77,48.989999999999995,13.32
2022-03-20,4.8100000000000005,22.77,48.989999999999995,13.32,7.15,19.78,53.129999999999995,27.75
2022-03-21,7.15,19.78,53.129999999999995,27.75,5.2,20.47,58.65,28.86
2022-03-22,5.2,20.47,58.65,28.86,7.800000000000001,19.32,54.51,27.75
2022-03-23,7.800000000000001,19.32,54.51,27.75,6.890000000000001,19.09,51.059999999999995,29.23
2022-03-24,6.890000000000001,19.09,51.059999999999995,29.23,5.2,18.630000000000003,43.47,27.38
2022-03-25,5.2,18.630000000000003,43.47,27.38,6.890000000000001,19.55,41.4,16.65
2022-03-26,6.890000000000001,19.55,41.4,16.65,5.88,24,47.52,11.88
2022-03-27,5.88,24,47.52,11.88,4.92,18,49.5,22.44
2022-03-28,4.92,18,49.5,22.44,5.52,18.72,48.18,24.75
2022-03-29,5.52,18.72,48.18,24.75,3.72,20.88,54.120000000000005,23.76
2022-03-30,3.72,20.88,54.120000000000005,23.76,7.56,21.119999999999997,48.18,21.78
2022-03-31,7.56,21.119999999999997,48.18,21.78,1.68,22.8,50.16,31.68
2022-04-01,1.68,22.8,50.16,31.68,2.28,23.04,48.84,14.52
2022-04-02,2.28,23.04,48.84,14.52,4.8100000000000005,20.16,62.64,19.38
2022-04-03,4.8100000000000005,20.16,62.64,19.38,3.77,17.43,63.36,34.2
2022-04-04,3.77,17.43,63.36,34.2,1.82,18.9,57.599999999999994,36.1
2022-04-05,1.82,18.9,57.599999999999994,36.1,2.08,18.27,64.8,34.2
2022-04-06,2.08,18.27,64.8,34.2,2.08,19.53,61.919999999999995,29.26
2022-04-07,2.08,19.53,61.919999999999995,29.26,3.77,17.22,56.16,32.68
2022-04-08,3.77,17.22,56.16,32.68,2.6,19.74,52.559999999999995,20.9
2022-04-09,2.6,19.74,52.559999999999995,20.9,4.29,22.77,47.52,16.45
2022-04-10,4.29,22.77,47.52,16.45,4.42,20.7,53.46,26.95
2022-04-11,4.42,20.7,53.46,26.95,1.69,19.78,56.1,29.049999999999997
2022-04-12,1.69,19.78,56.1,29.049999999999997,1.82,20.01,51.48,34.65
2022-04-13,1.82,20.01,51.48,34.65,1.69,19.78,54.78,35
2022-04-14,1.69,19.78,54.78,35,2.34,21.16,50.16,29.049999999999997
2022-04-15,2.34,21.16,50.16,29.049999999999997,3.77,21.16,41.580000000000005,13.65
2022-04-16,3.77,21.16,41.580000000000005,13.65,25.8,18.4,44.02,16.34
2022-04-17,25.8,18.4,44.02,16.34,9.6,21.85,65.32,36.1
2022-04-18,9.6,21.85,65.32,36.1,22.2,22.540000000000003,71,33.82
2022-04-19,22.2,22.540000000000003,71,33.82,7.8,20.93,63.9,35.34
2022-04-20,7.8,20.93,63.9,35.34,9.3,21.62,61.77,27.36
2022-04-21,9.3,21.62,61.77,27.36,25.8,20.24,53.25,31.92
2022-04-22,25.8,20.24,53.25,31.92,10.5,20.47,48.28,17.48
2022-04-23,10.5,20.47,48.28,17.48,29.7,23,44.220000000000006,13.86
2022-04-24,29.7,23,44.220000000000006,13.86,12,20.24,50.25,28.05
2022-04-25,12,20.24,50.25,28.05,9.3,21.85,57.620000000000005,30.360000000000003
2022-04-26,9.3,21.85,57.620000000000005,30.360000000000003,10.8,20.93,56.95,24.09
2022-04-27,10.8,20.93,56.95,24.09,30,21.62,51.59,28.05
2022-04-28,30,21.62,51.59,28.05,9,21.16,48.24,20.46
2022-04-29,9,21.16,48.24,20.46,11.1,21.16,45.56,14.52
2022-04-30,11.1,21.16,45.56,14.52,20.14,21.87,37.12,12.6
2022-05-01,20.14,21.87,37.12,12.6,7.98,19.71,46.08,23.04
2022-05-02,7.98,19.71,46.08,23.04,6.08,26.73,47.36,28.799999999999997
2022-05-03,6.08,26.73,47.36,28.799999999999997,20.14,20.520000000000003,44.8,25.92
2022-05-04,20.14,20.520000000000003,44.8,25.92,6.08,16.470000000000002,44.16,23.4
2022-05-05,6.08,16.470000000000002,44.16,23.4,6.08,17.28,37.76,26.64
2022-05-06,6.08,17.28,37.76,26.64,8.74,17.01,35.84,15.12
2022-05-07,8.74,17.01,35.84,15.12,39.6,24.32,35.36,13.65
2022-05-08,39.6,24.32,35.36,13.65,10.8,29.76,49.64,23.1
2022-05-09,10.8,29.76,49.64,23.1,36,29.12,50.32,28
2022-05-10,36,29.12,50.32,28,11.4,28.8,48.28,22.049999999999997
2022-05-11,11.4,28.8,48.28,22.049999999999997,38.4,28.16,43.52,26.95
2022-05-12,38.4,28.16,43.52,26.95,13.8,28.16,39.440000000000005,20.299999999999997
2022-05-13,13.8,28.16,39.440000000000005,20.299999999999997,55.2,26.88,38.080000000000005,11.2
2022-05-14,55.2,26.88,38.080000000000005,11.2,10.81,30,43.66,7.260000000000001
2022-05-15,10.81,30,43.66,7.260000000000001,11.28,27.3,51.06,19.8
2022-05-16,11.28,27.3,51.06,19.8,7.05,26.4,52.54,23.1
2022-05-17,7.05,26.4,52.54,23.1,10.81,24.9,48.84,24.75
2022-05-18,10.81,24.9,48.84,24.75,32.43,21.9,48.84,21.45
2022-05-19,32.43,21.9,48.84,21.45,11.75,20.7,46.62,17.82
2022-05-20,11.75,20.7,46.62,17.82,39.95,25.8,45.88,8.91
2022-05-21,39.95,25.8,45.88,8.91,27.36,20.520000000000003,53.95,5.55
2022-05-22,27.36,20.520000000000003,53.95,5.55,58.52,21.87,83,37
2022-05-23,58.52,21.87,83,37,22.04,20.25,73.03999999999999,26.64
2022-05-24,22.04,20.25,73.03999999999999,26.64,69.92,18.36,57.27,27.38
2022-05-25,69.92,18.36,57.27,27.38,22.8,20.25,54.779999999999994,24.79
2022-05-26,22.8,20.25,54.779999999999994,24.79,76,24.03,50.629999999999995,18.13
2022-05-27,76,24.03,50.629999999999995,18.13,18.24,19.44,44.82,13.69
2022-05-28,18.24,19.44,44.82,13.69,7.52,24.069999999999997,42.34,28
2022-05-29,7.52,24.069999999999997,42.34,28,15.04,26.1,42.34,23
2022-05-30,15.04,26.1,42.34,23,8.93,24.36,54.02,57
2022-05-31,8.93,24.36,54.02,57,3.76,21.459999999999997,64.24,9
2022-06-01,3.76,21.459999999999997,64.24,9,6.109999999999999,22.33,72.27,100
2022-06-02,6.109999999999999,22.33,72.27,100,21.619999999999997,25.229999999999997,62.78,10
2022-06-03,21.619999999999997,25.229999999999997,62.78,10,5.17,19.43,58.4,4
2022-06-04,5.17,19.43,58.4,4,13.26,18.46,51.00000000000001,1.4
2022-06-05,13.26,18.46,51.00000000000001,1.4,32.76,25.48,56.440000000000005,3.15
2022-06-06,32.76,25.48,56.440000000000005,3.15,7.800000000000001,20.8,66.64,3.5
2022-06-07,7.800000000000001,20.8,66.64,3.5,10.92,20.02,59.16,2.8
2022-06-08,10.92,20.02,59.16,2.8,32.76,22.1,63.92,2.8
2022-06-09,32.76,22.1,63.92,2.8,9.36,20.28,55.760000000000005,2.8
2022-06-10,9.36,20.28,55.760000000000005,2.8,44.46,26,50.32,1.75
2022-06-11,44.46,26,50.32,1.75,15,21.06,56.94,1.36
2022-06-12,15,21.06,56.94,1.36,14,22.41,67.89,2.72
2022-06-13,14,22.41,67.89,2.72,57,25.110000000000003,67.16,3.06
2022-06-14,57,25.110000000000003,67.16,3.06,13,21.33,66.42999999999999,3.06
2022-06-15,13,21.33,66.42999999999999,3.06,16,20.25,67.16,2.72
2022-06-16,16,20.25,67.16,2.72,100,26.73,64.24,2.3800000000000003
2022-06-17,100,26.73,64.24,2.3800000000000003,13,21.33,54.02,2.04
2022-06-18,13,21.33,54.02,2.04,1.53,19.25,57.72,1.95
2022-06-19,1.53,19.25,57.72,1.95,1.53,21.25,67.34,2.34
2022-06-20,1.53,21.25,67.34,2.34,1.02,20,71.03999999999999,3.9
2022-06-21,1.02,20,71.03999999999999,3.9,0.68,21.75,68.08,3.9
2022-06-22,0.68,21.75,68.08,3.9,0.68,19.75,74,4.29
2022-06-23,0.68,19.75,74,4.29,1.02,19.25,61.42,4.68
2022-06-24,1.02,19.25,61.42,4.68,0.51,16.5,56.24,2.34
2022-06-25,0.51,16.5,56.24,2.34,0.33,18.2,58.32,1.85
2022-06-26,0.33,18.2,58.32,1.85,0.33,21.58,68.39999999999999,2.59
2022-06-27,0.33,21.58,68.39999999999999,2.59,0.33,18.72,66.24,4.07
2022-06-28,0.33,18.72,66.24,4.07,0.33,23.14,65.52,3.33
2022-06-29,0.33,23.14,65.52,3.33,0.44,20.28,64.8,3.33
2022-06-30,0.44,20.28,64.8,3.33,10.56,20.8,66.96,28.49
2022-07-01,10.56,20.8,66.96,28.49,11,20.02,59.04,16.65
2022-07-02,11,20.02,59.04,16.65,9.13,19.5,53.81999999999999,5.8
2022-07-03,9.13,19.5,53.81999999999999,5.8,9.57,22.5,55.88999999999999,8.7
2022-07-04,9.57,22.5,55.88999999999999,8.7,7.7,19,65.55,14.21
2022-07-05,7.7,19,65.55,14.21,6.49,17.5,69,21.17
2022-07-06,6.49,17.5,69,21.17,5.5,19.75,64.86,16.529999999999998
2022-07-07,5.5,19.75,64.86,16.529999999999998,5.39,20.25,59.34,17.689999999999998
2022-07-08,5.39,20.25,59.34,17.689999999999998,5.94,17.25,53.81999999999999,10.73
2022-07-09,5.94,17.25,53.81999999999999,10.73,3.5700000000000003,19.6,57.51,12
2022-07-10,3.5700000000000003,19.6,57.51,12,3.850000000000001,24.360000000000003,64.61,30
2022-07-11,3.850000000000001,24.360000000000003,64.61,30,2.8000000000000003,27.72,66.74,31.200000000000003
2022-07-12,2.8000000000000003,27.72,66.74,31.200000000000003,3.1500000000000004,28.000000000000004,64.61,26.8
2022-07-13,3.1500000000000004,28.000000000000004,64.61,26.8,3.08,25.480000000000004,60.349999999999994,40
2022-07-14,3.08,25.480000000000004,60.349999999999994,40,3.01,22.4,63.19,30.4
2022-07-15,3.01,22.4,63.19,30.4,3.2900000000000005,19.6,54.669999999999995,17.6
2022-07-16,3.2900000000000005,19.6,54.669999999999995,17.6,3.640000000000001,18.25,55.2,12.24
2022-07-17,3.640000000000001,18.25,55.2,12.24,2.7300000000000004,20,62.78999999999999,21.42
2022-07-18,2.7300000000000004,20,62.78999999999999,21.42,2.7300000000000004,19.75,69,27.200000000000003
2022-07-19,2.7300000000000004,19.75,69,27.200000000000003,2.66,20.75,62.78999999999999,22.1
2022-07-20,2.66,20.75,62.78999999999999,22.1,3.92,19,62.099999999999994,22.1
2022-07-21,3.92,19,62.099999999999994,22.1,2.45,18.25,53.129999999999995,21.76
2022-07-22,2.45,18.25,53.129999999999995,21.76,2.5200000000000005,17,54.51,11.56
2022-07-23,2.5200000000000005,17,54.51,11.56,2.45,20.790000000000003,55.080000000000005,11.4
2022-07-24,2.45,20.790000000000003,55.080000000000005,11.4,2.45,21.33,67.32000000000001,29.26
2022-07-25,2.45,21.33,67.32000000000001,29.26,3.78,21.33,65.28,28.5
2022-07-26,3.78,21.33,65.28,28.5,2.9400000000000004,21.6,60.52,28.88
2022-07-27,2.9400000000000004,21.6,60.52,28.88,2.1700000000000004,21.87,58.48,25.84
2022-07-28,2.1700000000000004,21.87,58.48,25.84,2.1,21.6,57.120000000000005,23.18
2022-07-29,2.1,21.6,57.120000000000005,23.18,2.3800000000000003,21.33,48.28,14.82
2022-07-30,2.3800000000000003,21.33,48.28,14.82,1.6,16.560000000000002,54.400000000000006,14.8
2022-07-31,1.6,16.560000000000002,54.400000000000006,14.8,3.2,19.09,57.8,12.58
2022-08-01,3.2,19.09,57.8,12.58,4.2,21.62,61.2,14.43
2022-08-02,4.2,21.62,61.2,14.43,5,20.24,55.760000000000005,12.58
2022-08-03,5,20.24,55.760000000000005,12.58,3.45,18.17,62.56,11.84
2022-08-04,3.45,18.17,62.56,11.84,3.2,19.09,59.16,11.1
2022-08-05,3.2,19.09,59.16,11.1,3.6,17.25,53.720000000000006,7.77
2022-08-06,3.6,17.25,53.720000000000006,7.77,3.3200000000000003,22.5,62.64,3.15
2022-08-07,3.3200000000000003,22.5,62.64,3.15,2.48,23,71.28,9.45
2022-08-08,2.48,23,71.28,9.45,2.72,23.25,63.36,9.8
2022-08-09,2.72,23.25,63.36,9.8,2.24,20.75,65.52,11.55
2022-08-10,2.24,20.75,65.52,11.55,2.24,23.75,71.28,11.55
2022-08-11,2.24,23.75,71.28,11.55,2.56,20,56.879999999999995,10.85
2022-08-12,2.56,20,56.879999999999995,10.85,3.16,21,52.559999999999995,5.6
2022-08-13,3.16,21,52.559999999999995,5.6,2.6,23.4,48.75,7.56
2022-08-14,2.6,23.4,48.75,7.56,2.32,26,55.9,16.200000000000003
2022-08-15,2.32,26,55.9,16.200000000000003,2.6,23.14,61.1,54
2022-08-16,2.6,23.14,61.1,54,2.8000000000000003,23.14,53.95,31.860000000000003
2022-08-17,2.8000000000000003,23.14,53.95,31.860000000000003,2.72,22.1,55.9,19.98
2022-08-18,2.72,22.1,55.9,19.98,2.68,22.1,53.95,16.200000000000003
2022-08-19,2.68,22.1,53.95,16.200000000000003,2.16,20.54,46.8,11.88
2022-08-20,2.16,20.54,46.8,11.88,2.6500000000000004,21.39,52.8,6.84
2022-08-21,2.6500000000000004,21.39,52.8,6.84,3.0500000000000003,21.39,58.74,12.6
2022-08-22,3.0500000000000003,21.39,58.74,12.6,2.5,19.55,66,11.52
2022-08-23,2.5,19.55,66,11.52,4.6000000000000005,22.77,61.38,11.88
2022-08-24,4.6000000000000005,22.77,61.38,11.88,4.9,19.78,54.78,12.96
2022-08-25,4.9,19.78,54.78,12.96,3,18.86,48.18,9.36
2022-08-26,3,18.86,48.18,9.36,3.7,19.55,45.54,6.4799999999999995
2022-08-27,3.7,19.55,45.54,6.4799999999999995,3.28,20.88,45.88,4.48
2022-08-28,3.28,20.88,45.88,4.48,2.28,18.96,52.08,8.32
2022-08-29,2.28,18.96,52.08,8.32,2.08,21.36,52.7,11.52
2022-08-30,2.08,21.36,52.7,11.52,1.84,19.44,51.46,8.64
2022-08-31,1.84,19.44,51.46,8.64,1.76,17.759999999999998,52.7,26.88
2022-09-01,1.76,17.759999999999998,52.7,26.88,1.52,18,49.6,23.04
2022-09-02,1.52,18,49.6,23.04,1.64,18.48,45.26,11.84
2022-09-03,1.64,18.48,45.26,11.84,1.64,20.16,50.629999999999995,9.92
2022-09-04,1.64,20.16,50.629999999999995,9.92,1.56,24,50.02,15.68
2022-09-05,1.56,24,50.02,15.68,1.48,19.44,57.34,28.8
2022-09-06,1.48,19.44,57.34,28.8,1.32,15.84,56.12,22.4
2022-09-07,1.32,15.84,56.12,22.4,1.48,15.36,53.68,24
